state_code,county_code,same_num,same_rate,similar_rate,long_name
OK,40013,6,1,0.7764705882352941,Bryan County
OK,40017,14,0.8571428571428571,0.9020979020979021,Canadian County
OK,40019,2,1,0.75,Carter County
OK,40021,4,0.75,0.8311688311688312,Cherokee County
OK,40023,1,0,0.7692307692307693,Choctaw County
OK,40027,16,0.8125,0.878419453,Cleveland County
OK,40031,10,0.9,0.912,Comanche County
OK,40033,1,0,0.8,Cotton County
OK,40035,1,0,0.5909090909090909,Craig County
OK,40037,2,1,0.7407407407407407,Creek County
OK,40041,1,1,0.7528089887640449,Delaware County
OK,40047,3,1,0.8846153846153846,Garfield County
OK,40051,3,1,0.8210526315789474,Grady County
OK,40065,4,0.75,0.9,Jackson County
OK,40071,1,1,0.8913043478260869,Kay County
OK,40081,6,0.3333333333333333,0.673469388,Lincoln County
OK,40083,2,1,0.7951807228915663,Logan County
OK,40087,5,0.8,0.7721518987341772,McClain County
OK,40089,6,1,0.6363636363636364,McCurtain County
OK,40097,2,1,0.7142857142857143,Mayes County
OK,40099,2,0.5,0.64,Murray County
OK,40101,4,0.75,0.8076923076923077,Muskogee County
OK,40109,50,0.94,0.8976744186046511,Oklahoma County
OK,40111,1,0,0.5164835164835165,Okmulgee County
OK,40113,5,0.6,0.7142857142857143,Osage County
OK,40115,1,1,0.8518518518518519,Ottawa County
OK,40117,1,0,0.5789473684210527,Pawnee County
OK,40119,2,1,0.8524590163934426,Payne County
OK,40121,1,1,0.7446808510638298,Pittsburg County
OK,40123,4,1,0.8860759493670886,Pontotoc County
OK,40125,5,0.8,0.8279569892473119,Pottawatomie County
OK,40131,12,0.9166666666666666,0.8324873096446701,Rogers County
OK,40133,2,0.5,0.5652173913043478,Seminole County
OK,40135,5,0.4,0.6521739130434783,Sequoyah County
OK,40137,2,0.5,0.6444444444444445,Stephens County
OK,40143,50,0.86,0.8933518005540166,Tulsa County
OK,40145,6,0.6666666666666666,0.839572193,Wagoner County
OK,40147,5,1,0.8076923076923077,Washington County
OR,41003,4,0.75,0.9402985074626866,Benton County
OR,41005,29,0.896551724,0.9320843091334895,Clackamas County
OR,41007,3,1,0.9333333333333333,Clatsop County
OR,41009,5,1,0.9473684210526315,Columbia County
OR,41011,2,0.5,0.8918918918918919,Coos County
OR,41013,1,1,0.8235294117647058,Crook County
OR,41017,9,0.7777777777777778,0.9223300970873787,Deschutes County
OR,41019,4,1,0.8507462686567164,Douglas County
OR,41025,1,0,1,Harney County
OR,41029,15,0.8666666666666667,0.935672515,Jackson County
OR,41031,5,0.8,0.9583333333333334,Jefferson County
OR,41033,6,1,0.9636363636363636,Josephine County
OR,41035,1,1,0.8461538461538461,Klamath County
OR,41039,27,0.8148148148148148,0.9368421052631579,Lane County
OR,41041,5,1,0.8085106382978723,Lincoln County
OR,41043,10,0.9,0.8316831683168316,Linn County
OR,41047,27,0.9259259259259259,0.9224806201550387,Marion County
OR,41051,130,0.9230769230769231,0.9253731343283582,Multnomah County
OR,41053,9,0.8888888888888888,0.9714285714285714,Polk County
OR,41057,5,1,0.9230769230769231,Tillamook County
OR,41059,5,1,0.9024390243902439,Umatilla County
OR,41067,39,0.9230769230769231,0.9306260575296108,Washington County
OR,41071,8,0.625,0.8811881188118812,Yamhill County
PA,42001,4,0.75,0.8620689655172413,Adams County
PA,42003,46,0.8260869565217391,0.930585683,Allegheny County
PA,42007,9,0.8888888888888888,0.9555555555555556,Beaver County
PA,42011,21,0.8571428571428571,0.8319327731092437,Berks County
PA,42013,4,1,0.8125,Blair County
PA,42015,1,0,0.875,Bradford County
PA,42017,34,0.7647058823529411,0.9473684210526315,Bucks County
PA,42019,1,1,0.9583333333333334,Butler County
PA,42021,1,1,0.7619047619047619,Cambria County
PA,42025,4,1,0.8709677419354839,Carbon County
PA,42027,2,1,1,Centre County
PA,42029,22,0.9545454545454546,0.927038627,Chester County
PA,42031,1,1,1,Clarion County
PA,42033,1,0,1,Clearfield County
PA,42035,2,1,0.6666666666666666,Clinton County
PA,42037,1,1,0.7142857142857143,Columbia County
PA,42041,9,0.5555555555555556,0.8,Cumberland County
PA,42043,10,0.9,0.7870370370370371,Dauphin County
PA,42045,19,0.7894736842105263,0.9291666666666667,Delaware County
PA,42047,1,1,0.5,Elk County
PA,42049,9,1,0.9347826086956522,Erie County
PA,42051,3,0.3333333333333333,0.8888888888888888,Fayette County
PA,42055,5,0.8,0.8333333333333334,Franklin County
PA,42069,6,1,0.9444444444444444,Lackawanna County
PA,42071,19,0.9473684210526315,0.8277777777777777,Lancaster County
PA,42073,2,1,0.9375,Lawrence County
PA,42075,9,0.8888888888888888,0.9019607843137255,Lebanon County
PA,42077,17,0.7647058823529411,0.8709677419354839,Lehigh County
PA,42079,11,1,0.8732394366197183,Luzerne County
PA,42081,1,1,0.9444444444444444,Lycoming County
PA,42085,2,1,0.8333333333333334,Mercer County
PA,42089,18,0.8333333333333334,0.8543689320388349,Monroe County
PA,42091,35,0.9142857142857143,0.9413265306122449,Montgomery County
PA,42095,16,0.9375,0.9166666666666666,Northampton County
PA,42097,4,1,0.8461538461538461,Northumberland County
PA,42101,71,0.9154929577464789,0.9035639412997903,Philadelphia County
PA,42103,12,0.9166666666666666,0.9545454545454546,Pike County
PA,42105,1,1,1,Potter County
PA,42107,1,1,0.9545454545454546,Schuylkill County
PA,42111,1,1,0.7692307692307693,Somerset County
PA,42117,1,1,1,Tioga County
PA,42121,1,1,0.6666666666666666,Venango County
PA,42123,1,1,1,Warren County
PA,42125,5,0.8,0.8260869565217391,Washington County
PA,42127,2,0.5,0.9047619047619048,Wayne County
PA,42129,4,0.75,0.8873239436619719,Westmoreland County
PA,42131,1,1,1,Wyoming County
PA,42133,17,0.8235294117647058,0.8724489795918368,York County
RI,44003,10,0.7,0.87,Kent County
RI,44005,4,1,0.9259259259259259,Newport County
RI,44007,50,0.82,0.8776223776223776,Providence County
RI,44009,6,1,0.8947368421052632,Washington County
SC,45001,1,0,0.3333333333333333,Abbeville County
SC,45003,10,0.7,0.8875,Aiken County
SC,45007,14,0.7142857142857143,0.7472527472527473,Anderson County
SC,45013,17,0.8823529411764706,0.8137931034482758,Beaufort County
SC,45015,20,0.85,0.8249027237354085,Berkeley County
SC,45019,23,0.8695652173913043,0.9090909090909091,Charleston County
SC,45021,1,0,0.7,Cherokee County
SC,45023,3,1,1,Chester County
SC,45025,4,0.75,0.64,Chesterfield County
SC,45027,1,0,0.42857142857142855,Clarendon County
SC,45029,2,0.5,0.5882352941176471,Colleton County
SC,45031,3,1,0.6428571428571429,Darlington County
SC,45033,1,1,0.47619047619047616,Dillon County
SC,45035,9,1,0.8515625,Dorchester County
SC,45039,1,1,0.8571428571428571,Fairfield County
SC,45041,4,0.75,0.7192982456140351,Florence County
SC,45043,4,1,0.7916666666666666,Georgetown County
SC,45045,30,0.7333333333333333,0.8674242424242424,Greenville County
SC,45047,3,1,1,Greenwood County
SC,45051,44,0.7272727272727273,0.8141361256544503,Horry County
SC,45053,5,0.4,0.75,Jasper County
SC,45055,4,1,0.7872340425531915,Kershaw County
SC,45057,4,0.25,0.8144329896907216,Lancaster County
SC,45059,4,0,0.7714285714285715,Laurens County
SC,45061,1,1,1,Lee County
SC,45063,15,0.8666666666666667,0.8134328358208955,Lexington County
SC,45073,2,1,0.825,Oconee County
SC,45075,6,0.5,0.5625,Orangeburg County
SC,45077,4,1,0.734375,Pickens County
SC,45079,25,0.84,0.9197860962566845,Richland County
SC,45081,1,1,0.6666666666666666,Saluda County
SC,45083,18,0.7222222222222222,0.7990196078431373,Spartanburg County
SC,45085,1,1,0.8823529411764706,Sumter County
SC,45087,1,1,0.5,Union County
SC,45089,3,0.6666666666666666,0.2857142857142857,Williamsburg County
SC,45091,22,0.8636363636363636,0.9095022624434389,York County
SD,46033,1,1,1,Custer County
SD,46035,1,1,1,Davison County
SD,46081,2,0.5,0.9166666666666666,Lawrence County
SD,46083,4,1,0.9761904761904762,Lincoln County
SD,46093,4,0.5,1,Meade County
SD,46099,5,1,0.9469026548672567,Minnehaha County
SD,46103,5,1,0.9176470588235294,Pennington County
TN,47001,4,0.25,0.813953488,Anderson County
TN,47003,2,1,0.875,Bedford County
TN,47009,8,0.875,0.8125,Blount County
TN,47011,1,1,0.7454545454545455,Bradley County
TN,47013,1,1,1,Campbell County
TN,47019,3,1,0.7142857142857143,Carter County
TN,47021,1,1,0.8571428571428571,Cheatham County
TN,47025,1,0,0.4166666666666667,Claiborne County
TN,47029,4,0.25,0.6923076923076923,Cocke County
TN,47031,1,1,0.7777777777777778,Coffee County
TN,47037,54,0.8703703703703703,0.9132791327913279,Davidson County
TN,47041,1,1,0.75,DeKalb County
TN,47049,3,0.3333333333333333,1,Fentress County
TN,47051,2,0.5,1,Franklin County
TN,47053,2,1,0.9230769230769231,Gibson County
TN,47059,2,1,0.7407407407407407,Greene County
TN,47063,2,1,0.8636363636363636,Hamblen County
TN,47065,25,0.84,0.9073170731707317,Hamilton County
TN,47069,2,0.5,1,Hardeman County
TN,47073,2,1,0.9,Hawkins County
TN,47077,1,1,0.7142857142857143,Henderson County
TN,47083,1,0,0.6666666666666666,Houston County
TN,47087,1,1,1,Jackson County
TN,47089,2,1,0.7241379310344828,Jefferson County
TN,47093,19,0.8421052631578947,0.8653061224489796,Knox County
TN,47103,1,1,0.5625,Lincoln County
TN,47105,1,1,0.925,Loudon County
TN,47107,1,0,0.6666666666666666,McMinn County
TN,47113,1,0,0.6551724137931034,Madison County
TN,47115,1,0,1,Marion County
TN,47117,2,1,0.7333333333333333,Marshall County
TN,47119,4,1,0.9166666666666666,Maury County
TN,47123,6,0.5,0.6470588235294118,Monroe County
TN,47125,24,0.9166666666666666,0.917910448,Montgomery County
TN,47131,4,1,0.6666666666666666,Obion County
TN,47141,1,1,0.6428571428571429,Putnam County
TN,47143,2,0.5,0.7857142857142857,Rhea County
TN,47145,1,1,0.825,Roane County
TN,47147,2,1,0.8043478260869565,Robertson County
TN,47149,19,0.8421052631578947,0.8894009216589862,Rutherford County
TN,47153,1,0,1,Sequatchie County
TN,47155,23,0.8260869565217391,0.8349514563106796,Sevier County
TN,47157,27,0.8518518518518519,0.9109311740890689,Shelby County
TN,47159,2,0,0.8,Smith County
TN,47163,4,0.75,0.8064516129032258,Sullivan County
TN,47165,4,0.75,0.948905109,Sumner County
TN,47167,2,1,0.9,Tipton County
TN,47169,2,0.5,0.7142857142857143,Trousdale County
TN,47173,3,1,1,Union County
TN,47175,1,1,0.5,Van Buren County
TN,47179,6,0.6666666666666666,0.8653846153846154,Washington County
TN,47183,1,1,1,Weakley County
TN,47185,1,0,0.75,White County
TN,47187,12,0.8333333333333334,0.9207317073170732,Williamson County
TN,47189,8,0.875,0.9312977099236641,Wilson County
TX,48001,3,0.6666666666666666,0.5666666666666667,Anderson County
TX,48003,1,1,0.7777777777777778,Andrews County
TX,48005,3,0.3333333333333333,0.78125,Angelina County
TX,48007,2,0.5,0.8529411764705882,Aransas County
TX,48013,7,0.42857142857142855,0.6938775510204082,Atascosa County
TX,48015,3,0,0.75,Austin County
TX,48019,2,0.5,0.8076923076923077,Bandera County
TX,48021,19,0.6842105263157895,0.8506493506493507,Bastrop County
TX,48027,30,0.7,0.9149659863945578,Bell County
TX,48029,175,0.8342857142857143,0.8769230769230769,Bexar County
TX,48031,1,1,0.9333333333333333,Blanco County
TX,48035,2,1,0.8181818181818182,Bosque County
TX,48037,5,0.6,0.6140350877192983,Bowie County
TX,48039,26,0.8076923076923077,0.8424242424242424,Brazoria County
TX,48041,21,0.9047619047619048,0.7926829268292683,Brazos County
TX,48049,2,1,0.8947368421052632,Brown County
TX,48051,2,0.5,0.8125,Burleson County
TX,48053,3,0.6666666666666666,0.803921569,Burnet County
TX,48055,5,0.8,0.6923076923076923,Caldwell County
TX,48057,1,0,0.8888888888888888,Calhoun County
TX,48061,7,0.7142857142857143,0.8783783783783784,Cameron County
TX,48067,1,0,0.7391304347826086,Cass County
TX,48071,4,0.75,0.7796610169491526,Chambers County
TX,48073,1,1,0.6785714285714286,Cherokee County
TX,48085,91,0.8351648351648352,0.8898450946643718,Collin County
TX,48087,1,1,0.5,Collingsworth County
TX,48089,1,1,0.6153846153846154,Colorado County
TX,48091,19,0.6842105263157895,0.8962264150943396,Comal County
TX,48097,1,1,1,Cooke County
TX,48099,12,0.8333333333333334,0.86,Coryell County
TX,48111,1,0,1,Dallam County
TX,48113,198,0.8333333333333334,0.873405299,Dallas County
TX,48117,1,0,0.8888888888888888,Deaf Smith County
TX,48121,96,0.875,0.9007506255212677,Denton County
TX,48123,1,1,0.65,DeWitt County
TX,48131,1,1,0,Duval County
TX,48135,17,0.7647058823529411,0.6285714285714286,Ector County
TX,48139,13,1,0.8305647840531561,Ellis County
TX,48141,24,0.875,0.8747346072186837,El Paso County
TX,48143,2,1,0.9090909090909091,Erath County
TX,48145,1,0,0.3333333333333333,Falls County
TX,48149,1,1,0.5789473684210527,Fayette County
TX,48151,5,0,0,Fisher County
TX,48157,87,0.7011494252873564,0.8783783783783784,Fort Bend County
TX,48165,1,1,0.5454545454545454,Gaines County
TX,48167,33,0.8181818181818182,0.9034267912772586,Galveston County
TX,48175,1,0,0.75,Goliad County
TX,48179,1,1,1,Gray County
TX,48181,5,1,0.8376623376623377,Grayson County
TX,48183,4,0.75,0.7741935483870968,Gregg County
TX,48185,3,0.6666666666666666,0.6521739130434783,Grimes County
TX,48187,10,0.7,0.8848484848484849,Guadalupe County
TX,48199,3,0.6666666666666666,0.5555555555555556,Hardin County
TX,48201,266,0.7744360902255639,0.8789308176100629,Harris County
TX,48203,3,1,0.7931034482758621,Harrison County
TX,48209,42,0.9523809523809523,0.8857808857808858,Hays County
TX,48213,18,0.4444444444444444,0.676923077,Henderson County
TX,48215,23,0.782608696,0.8347107438016529,Hidalgo County
TX,48217,2,0.5,0.8421052631578947,Hill County
TX,48221,2,0.5,0.6909090909090909,Hood County
TX,48223,1,0,0.7692307692307693,Hopkins County
TX,48225,1,1,0.5,Houston County
TX,48227,2,0.5,0.8,Howard County
TX,48231,5,0.6,0.8571428571428571,Hunt County
TX,48239,1,1,0.7142857142857143,Jackson County
TX,48241,1,0,0.47058823529411764,Jasper County
TX,48245,9,0.5555555555555556,0.9242424242424242,Jefferson County
TX,48249,1,0,0.75,Jim Wells County
TX,48251,19,0.5789473684210527,0.788135593,Johnson County
TX,48253,3,0.6666666666666666,0.5454545454545454,Jones County
TX,48255,1,1,1,Karnes County
TX,48257,48,0.7916666666666666,0.8614958448753463,Kaufman County
TX,48259,2,1,0.9107142857142857,Kendall County
TX,48265,3,0.6666666666666666,0.7586206896551724,Kerr County
TX,48273,4,0.75,1,Kleberg County
TX,48277,1,1,0.7647058823529411,Lamar County
TX,48281,1,1,0.625,Lampasas County
TX,48287,2,0.5,0.7,Lee County
TX,48291,22,0.5,0.44715447154471544,Liberty County
TX,48293,2,0.5,0.5384615384615384,Limestone County
TX,48299,1,0,0.6666666666666666,Llano County
TX,48303,20,0.65,0.8737373737373737,Lubbock County
TX,48309,18,0.8333333333333334,0.8571428571428571,McLennan County
TX,48315,2,0,0.6,Marion County
TX,48321,1,0,0.6666666666666666,Matagorda County
TX,48325,6,0.6666666666666666,0.8028169014084507,Medina County
TX,48329,6,0.3333333333333333,0.8026315789473685,Midland County
TX,48331,3,0.6666666666666666,0.7142857142857143,Milam County
TX,48337,4,0.5,0.7142857142857143,Montague County
TX,48339,64,0.71875,0.8678815489749431,Montgomery County
TX,48341,2,0,0.8,Moore County
TX,48347,1,1,0.8947368421052632,Nacogdoches County
TX,48349,5,0.2,0.6857142857142857,Navarro County
TX,48351,4,0,0.4,Newton County
TX,48353,1,1,0.8,Nolan County
TX,48355,20,0.7,0.8862745098039215,Nueces County
TX,48361,4,0.75,0.6410256410256411,Orange County
TX,48363,3,1,0.5925925925925926,Palo Pinto County
TX,48365,1,1,0.7777777777777778,Panola County
TX,48367,17,0.7647058823529411,0.8533333333333334,Parker County
TX,48371,1,0,0.75,Pecos County
TX,48373,1,1,0.5882352941176471,Polk County
TX,48375,9,0.6666666666666666,0.7818181818181819,Potter County
TX,48379,1,1,0.8,Rains County
TX,48381,14,0.8571428571428571,0.8502994011976048,Randall County
TX,48397,12,0.8333333333333334,0.8986175115207373,Rockwall County
TX,48399,1,0,0,Runnels County
TX,48401,1,1,0.6538461538461539,Rusk County
TX,48407,3,0.6666666666666666,0.4782608695652174,San Jacinto County
TX,48415,1,0,1,Scurry County
TX,48423,16,0.8125,0.8076923076923077,Smith County
TX,48425,1,1,0.625,Somervell County
TX,48439,156,0.8910256410256411,0.8920415224913495,Tarrant County
TX,48441,3,0.6666666666666666,0.8925619834710744,Taylor County
TX,48445,2,0.5,1,Terry County
TX,48451,4,0.75,0.8955223880597015,Tom Green County
TX,48453,150,0.86,0.892770106,Travis County
TX,48455,3,0,0,Trinity County
TX,48459,4,0.75,0.76,Upshur County
TX,48465,3,0.3333333333333333,1,Val Verde County
TX,48467,2,0,0.6,Van Zandt County
TX,48469,6,0.16666666666666666,0.7192982456140351,Victoria County
TX,48471,3,1,0.8043478260869565,Walker County
TX,48473,11,0.8181818181818182,0.842519685,Waller County
TX,48477,2,1,0.5,Washington County
TX,48479,7,0.7142857142857143,0.75,Webb County
TX,48481,1,1,0.3333333333333333,Wharton County
TX,48485,4,0.75,0.8865979381443299,Wichita County
TX,48491,108,0.8240740740740741,0.9077380952380952,Williamson County
TX,48493,1,0,0.8307692307692308,Wilson County
TX,48497,7,0.8571428571428571,0.7333333333333333,Wise County
TX,48499,3,0.6666666666666666,0.6060606060606061,Wood County
UT,49003,2,1,1,Box Elder County
UT,49005,3,1,0.9152542372881356,Cache County
UT,49011,32,0.875,0.9072164948453608,Davis County
UT,49019,1,1,1,Grand County
UT,49021,5,1,0.8703703703703703,Iron County
UT,49023,2,1,1,Juab County
UT,49025,3,1,0.8,Kane County
UT,49027,1,1,0.5,Millard County
UT,49035,96,0.84375,0.9049479166666666,Salt Lake County
UT,49037,1,1,1,San Juan County
UT,49039,3,0.6666666666666666,1,Sanpete County
UT,49043,6,0.8333333333333334,0.6730769230769231,Summit County
UT,49045,12,0.8333333333333334,0.8725490196078431,Tooele County
UT,49047,1,1,0.8636363636363636,Uintah County
UT,49049,68,0.8970588235294118,0.9230769230769231,Utah County
UT,49051,3,1,0.9302325581395349,Wasatch County
UT,49053,16,0.9375,0.9264705882352942,Washington County
UT,49057,29,0.8275862068965517,0.8926829268292683,Weber County
VA,51001,3,0.6666666666666666,0.9230769230769231,Accomack County
VA,51003,4,0.75,0.9381443298969072,Albemarle County
VA,51007,1,0,0.5714285714285714,Amelia County
VA,51009,1,1,0.7058823529411765,Amherst County
VA,51013,14,1,0.9580838323353293,Arlington County
VA,51015,2,1,0.6666666666666666,Augusta County
VA,51029,2,1,0.4444444444444444,Buckingham County
VA,51031,4,1,0.8055555555555556,Campbell County
VA,51033,5,1,0.8387096774193549,Caroline County
VA,51036,1,1,0.4444444444444444,Charles City County
VA,51041,32,0.875,0.9093959731543624,Chesterfield County
VA,51043,3,1,0.9166666666666666,Clarke County
VA,51047,1,1,1,Culpeper County
VA,51049,1,1,0.42857142857142855,Cumberland County
VA,51057,2,1,0.5,Essex County
VA,51059,82,0.9390243902439024,0.9515981735159817,Fairfax County
VA,51061,6,1,0.9180327868852459,Fauquier County
VA,51065,3,1,0.8333333333333334,Fluvanna County
VA,51067,3,1,0.9,Franklin County
VA,51069,3,1,0.8831168831168831,Frederick County
VA,51073,1,1,0.8695652173913043,Gloucester County
VA,51075,5,1,0.8461538461538461,Goochland County
VA,51077,1,1,0.5,Grayson County
VA,51079,1,1,0.8181818181818182,Greene County
VA,51083,1,0,0.6666666666666666,Halifax County
VA,51085,6,1,0.9117647058823529,Hanover County
VA,51087,16,0.875,0.9738562091503268,Henrico County
VA,51089,3,0.3333333333333333,1,Henry County
VA,51093,2,1,1,Isle of Wight County
VA,51095,3,1,0.9295774647887324,James City County
VA,51099,7,1,0.8620689655172413,King George County
VA,51101,2,1,1,King William County
VA,51103,1,1,0.9166666666666666,Lancaster County
VA,51107,32,0.84375,0.9237875288683602,Loudoun County
VA,51109,2,1,0.918918919,Louisa County
VA,51117,1,1,0.7777777777777778,Mecklenburg County
VA,51119,1,1,1,Middlesex County
VA,51121,3,0.6666666666666666,1,Montgomery County
VA,51127,4,1,0.90625,New Kent County
VA,51131,1,1,1,Northampton County
VA,51137,4,0.5,0.9310344827586207,Orange County
VA,51139,2,1,1,Page County
VA,51141,1,1,1,Patrick County
VA,51143,1,1,1,Pittsylvania County
VA,51147,2,0.5,0.7142857142857143,Prince Edward County
VA,51149,2,0,0.8888888888888888,Prince George County
VA,51153,42,0.9285714285714286,0.9330453563714903,Prince William County
VA,51161,4,1,0.9230769230769231,Roanoke County
VA,51165,2,1,0.7777777777777778,Rockingham County
VA,51171,5,0.8,1,Shenandoah County
VA,51175,1,1,1,Southampton County
VA,51177,14,1,0.9181286549707602,Spotsylvania County
VA,51179,11,0.9090909090909091,0.9082125603864735,Stafford County
VA,51181,1,1,1,Surry County
VA,51185,2,1,0.8571428571428571,Tazewell County
VA,51187,4,1,0.9166666666666666,Warren County
VA,51191,1,0,0.8888888888888888,Washington County
VA,51199,1,1,0.9642857142857143,York County
VA,51510,14,1,0.9316239316239316,Alexandria city
VA,51540,1,1,1,Charlottesville city
VA,51550,26,0.8076923076923077,0.9529914529914529,Chesapeake city
VA,51570,4,1,0.9,Colonial Heights city
VA,51620,1,1,0.6666666666666666,Franklin city
VA,51630,3,1,1,Fredericksburg city
VA,51650,15,0.9333333333333333,0.945054945,Hampton city
VA,51660,5,0.8,1,Harrisonburg city
VA,51670,4,1,0.8333333333333334,Hopewell city
VA,51680,3,1,0.8888888888888888,Lynchburg city
VA,51683,5,0.8,0.8888888888888888,Manassas city
VA,51685,1,1,1,Manassas Park city
VA,51690,1,1,1,Martinsville city
VA,51700,13,0.9230769230769231,0.8762886597938144,Newport News city
VA,51710,20,0.8,0.934640523,Norfolk city
VA,51730,3,1,0.7777777777777778,Petersburg city
VA,51740,10,0.7,0.9107142857142857,Portsmouth city
VA,51760,18,0.9444444444444444,0.9732142857142857,Richmond city
VA,51770,4,1,0.9487179487179487,Roanoke city
VA,51775,3,1,0.7777777777777778,Salem city
VA,51800,5,0.8,0.918918919,Suffolk city
VA,51810,18,0.8888888888888888,0.9337748344370861,Virginia Beach city
VA,51820,1,1,0.8888888888888888,Waynesboro city
VT,50003,2,1,0.9,Bennington County
VT,50005,2,1,0.625,Caledonia County
VT,50007,3,0.6666666666666666,0.8767123287671232,Chittenden County
VT,50013,1,1,1,Grand Isle County
VT,50017,2,1,0.8125,Orange County
VT,50021,4,1,0.9411764705882353,Rutland County
VT,50023,4,1,0.875,Washington County
VT,50025,3,0.6666666666666666,0.7857142857142857,Windham County
VT,50027,7,0.8571428571428571,0.9705882352941176,Windsor County
WA,53001,3,1,0.8461538461538461,Adams County
WA,53003,1,1,0.7777777777777778,Asotin County
WA,53005,13,1,0.9464285714285714,Benton County
WA,53007,5,1,0.9253731343283582,Chelan County
WA,53009,6,1,0.8840579710144928,Clallam County
WA,53011,63,0.9206349206349206,0.9130434782608695,Clark County
WA,53015,7,0.8571428571428571,0.8918918918918919,Cowlitz County
WA,53017,3,1,0.926829268,Douglas County
WA,53021,8,0.75,0.90625,Franklin County
WA,53025,5,1,0.8985507246376812,Grant County
WA,53027,9,1,0.9,Grays Harbor County
WA,53029,9,1,0.9090909090909091,Island County
WA,53031,1,1,1,Jefferson County
WA,53033,232,0.9482758620689655,0.9379811804961505,King County
WA,53035,28,0.8928571428571429,0.9484304932735426,Kitsap County
WA,53037,7,1,0.9767441860465116,Kittitas County
WA,53039,3,1,0.8333333333333334,Klickitat County
WA,53041,5,1,0.8333333333333334,Lewis County
WA,53045,8,0.875,0.9278350515463918,Mason County
WA,53049,1,0,0.8333333333333334,Pacific County
WA,53051,1,0,1,Pend Oreille County
WA,53053,109,0.908256881,0.9309859154929577,Pierce County
WA,53057,17,0.8823529411764706,0.8981481481481481,Skagit County
WA,53061,93,0.8817204301075269,0.9311783107403545,Snohomish County
WA,53063,38,0.7894736842105263,0.914153132,Spokane County
WA,53067,39,0.8717948717948718,0.9458917835671342,Thurston County
WA,53071,2,1,0.9714285714285714,Walla Walla County
WA,53073,17,0.7647058823529411,0.917098446,Whatcom County
WA,53075,1,1,1,Whitman County
WA,53077,22,0.9545454545454546,0.8607594936708861,Yakima County
WI,55001,2,1,0.8333333333333334,Adams County
WI,55005,3,1,0.7692307692307693,Barron County
WI,55009,4,1,0.9459459459459459,Brown County
WI,55013,1,1,0.7142857142857143,Burnett County
WI,55015,1,1,0.9473684210526315,Calumet County
WI,55021,2,1,0.8666666666666667,Columbia County
WI,55025,21,0.9047619047619048,0.980440098,Dane County
WI,55027,1,1,0.9,Dodge County
WI,55029,2,0.5,0.8823529411764706,Door County
WI,55031,2,1,0.8947368421052632,Douglas County
WI,55035,4,1,0.8636363636363636,Eau Claire County
WI,55039,2,1,0.8888888888888888,Fond du Lac County
WI,55043,1,1,0.7142857142857143,Grant County
WI,55045,1,1,1,Green County
WI,55059,2,1,0.8961038961038961,Kenosha County
WI,55063,3,1,0.9545454545454546,La Crosse County
WI,55067,2,1,0.875,Langlade County
WI,55069,1,1,0.8,Lincoln County
WI,55073,3,1,0.9210526315789473,Marathon County
WI,55079,38,0.8947368421052632,0.91,Milwaukee County
WI,55081,1,1,1,Monroe County
WI,55085,1,1,1,Oneida County
WI,55089,1,1,0.8809523809523809,Ozaukee County
WI,55093,1,1,0.9,Pierce County
WI,55095,1,1,0.9473684210526315,Polk County
WI,55097,1,1,1,Portage County
WI,55101,8,0.875,0.9072164948453608,Racine County
WI,55105,10,1,0.9365079365079365,Rock County
WI,55109,6,1,1,St. Croix County
WI,55111,2,1,0.8636363636363636,Sauk County
WI,55113,2,1,1,Sawyer County
WI,55117,3,1,0.95,Sheboygan County
WI,55119,2,1,1,Taylor County
WI,55123,1,0,0.75,Vernon County
WI,55125,1,1,0.9375,Vilas County
WI,55127,5,1,0.84375,Walworth County
WI,55131,3,0.6666666666666666,0.9090909090909091,Washington County
WI,55133,9,0.8888888888888888,0.9329608938547486,Waukesha County
WI,55139,3,1,0.8805970149253731,Winnebago County
WV,54003,12,0.75,0.8878504672897196,Berkeley County
WV,54011,2,0,0.65,Cabell County
WV,54019,1,0,0.7777777777777778,Fayette County
WV,54021,1,1,1,Gilmer County
WV,54023,1,1,1,Grant County
WV,54031,1,1,0.5,Hardy County
WV,54035,1,1,0.3,Jackson County
WV,54037,5,0.8,0.9454545454545454,Jefferson County
WV,54039,2,1,0.7291666666666666,Kanawha County
WV,54049,2,0.5,0.7692307692307693,Marion County
WV,54055,1,1,0.9230769230769231,Mercer County
WV,54061,6,0.6666666666666666,0.7959183673469388,Monongalia County
WV,54079,3,1,0.625,Putnam County
WV,54081,2,1,0.625,Raleigh County
WV,54091,1,1,0.8333333333333334,Taylor County
WV,54107,2,0.5,1,Wood County
WY,56005,3,0.6666666666666666,0.9230769230769231,Campbell County
WY,56007,1,1,0.6666666666666666,Carbon County
WY,56015,1,1,1,Goshen County
WY,56021,6,1,0.8421052631578947,Laramie County
WY,56023,1,1,0.875,Lincoln County
WY,56025,4,0.5,0.7818181818181819,Natrona County
WY,56029,1,1,0.7692307692307693,Park County
WY,56039,2,0.5,1,Teton County
WY,56045,1,1,1,Weston County
